,Volume
9004,151853665
9005,144978352.7
9006,141860813
9007,143127561.6
9008,148048978.8
9009,154799447
9010,161717476.5
9011,167372071.6
9012,170629615.2
9013,170474945.8
9014,166413523.7
9015,159317180.9
9016,151137997.9
9017,144028487
9018,139957824.1
9019,140000473.6
9020,143934362.6
9021,150441989.7
9022,157738769.8
9023,164288925.4
9024,168946177.1
9025,170912357.3
9026,169491573.3
9027,164325712.4
9028,156822063.1
9029,149048928.8
9030,143206261.2
9031,140903596.7
9032,142513640.7
9033,147415908.8
9034,153364836.2
9035,158563605.3
9036,162445882.1
9037,164749391.2
9038,165018628.6
9039,162904930.8
9040,158475113.1
9041,152864013.1
9042,148349354.1
9043,146856816.6
9044,149047004.8
9045,154433406.5
9046,160773041.9
9047,165702512.6
9048,169279595.7
9049,171396608.1
9050,172025843.5
9051,172837084.3
9052,171884480.9
9053,167512510.7
9054,162264555.4
9055,158469133.5
9056,157133190.4
9057,158206663.7
9058,160916191.1
9059,163764586.3
9060,164014740.1
9061,162988481.9
9062,162380741.1
9063,161300974.8
9064,159204213.4
9065,156084590.5
9066,152322812.5
9067,149418126.8
9068,148686317.4
9069,149531412.5
9070,151028939.6
9071,151743012.7
9072,150144583.1
9073,147474826.2
9074,145345824.2
9075,144343734.6
9076,144177984.2
9077,144301840.9
9078,144178520.2
9079,144432653.1
9080,145777440.4
9081,148114027.2
9082,150040864.6
9083,149994634.4
9084,147803602.5
9085,144535166.3
9086,141624426.5
9087,139986289.3
9088,139648942.4
9089,140005757.6
9090,140443589.9
9091,141060098.5
9092,142350620.2
9093,144508518.1
9094,146205734.6
9095,145577286.2
9096,142545121.1
9097,138213748
9098,134218343.3
9099,131966866.2
9100,131866965.7
9101,133510617.6
9102,136348621.5
9103,140004216
9104,144404139
9105,148923437.9
9106,152237813.3
9107,152870842.9
9108,150323210
9109,145883664.8
9110,141473291.5
9111,138739654.9
9112,138405184.7
9113,140378901.3
9114,144026948.7
9115,148657844.6
9116,153947655.6
9117,159163193.6
9118,162840909.2
9119,163477964.6
9120,160754453.4
9121,155974213.6
9122,151175726.7
9123,147658506.3
9124,146355974.7
9125,147485396.8
9126,150639737.3
9127,155057737.3
9128,160161850.3
9129,165162892.8
9130,168556716.8
9131,168757547.9
9132,165411872.7
9133,159727933.4
9134,153544263.5
9135,148859977.3
9136,146736355.4
9137,147410602.3
9138,150553827.4
9139,155324663.4
9140,160970132.8
9141,166577640.4
9142,170571065.6
9143,171287404.7
9144,168146862.3
9145,162092042.8
9146,154803729.4
9147,148643315.6
9148,144935136.6
9149,144246531.9
9150,146700641
9151,151530755.9
9152,157709022.8
9153,164566271.6
9154,170254359.3
9155,172709487.4
9156,171325257.4
9157,166475007.8
9158,159827882.9
9159,153549760.4
9160,149277480.5
9161,147953295.4
9162,150345772.2
9163,155690498.7
9164,162720384.1
9165,170709839.3
9166,177787970.1
9167,181906705.9
9168,182004551.3
9169,177737447.1
9170,170489900.7
9171,162790766.9
9172,156444698.9
9173,152564405.1
9174,151762416.1
9175,154050887.1
9176,158797864
9177,165001763.1
9178,170831167.9
9179,174239104.6
9180,173911152.8
9181,169496950.5
9182,161880797.7
9183,153223992.8
9184,145240400.4
9185,139268219.1
9186,136547541.3
9187,137527171.3
9188,142018399
9189,148965370.5
9190,156834222.5
9191,163847705.6
9192,168264231
9193,168821425.7
9194,165413198.7
9195,159330965.4
9196,152450729.1
9197,146747946.9
9198,143750524.7
9199,144181258.6
9200,147930438.8
9201,153948793.9
9202,160620583.6
9203,166638881.6
9204,171103966.7
9205,172922134.6
9206,171308060.8
9207,166642408.4
9208,160428689.1
9209,154674603.6
9210,151265693.1
9211,151226616.4
9212,154336037.1
9213,158995415.7
9214,163791775.5
9215,168075557
9216,171627180.7
9217,173904044.7
9218,173933860.8
9219,171114050.5
9220,166090778.7
9221,160577803.1
9222,156537563.3
9223,155187990.5
9224,156452392.7
9225,158919233.1
9226,161200473.3
9227,162807966.2
9228,164307001.9
9229,166023150.5
9230,167421391.9
9231,167292825.2
9232,165072028
9233,161757849.3
9234,159269555.4
9235,159049194.7
9236,161229535
9237,163958814.8
9238,165810921.8
9239,166273293.9
9240,166122391.5
9241,166911891.5
9242,169063268.5
9243,171350654.9
9244,172154149.7
9245,171204089.5
9246,169834604.3
9247,169630211.2
9248,170858679.3
9249,172725959.4
9250,173062465.8
9251,170879226.9
9252,167443652.8
9253,164924848.8
9254,164607529.7
9255,165989410
9256,167347432.9
9257,167465043.3
9258,166791405.1
9259,166561707.4
9260,167233725.9
9261,168132771.2
9262,167083290.1
9263,163038855.9
9264,157263563.2
9265,152053105.2
9266,149354633.7
9267,149675402.5
9268,151957442.4
9269,154656979.8
9270,156998684.6
9271,159759397.7
9272,163724556.9
9273,167667326.4
9274,169950728.5
9275,169249870.1
9276,165351029.9
9277,160814301.1
9278,158443313.5
9279,160386751.8
9280,165569923.3
9281,171595746.3
9282,177204760.8
9283,182272111.1
9284,187005789.7
9285,191789471.8
9286,194145685.1
9287,192059429.3
9288,185823928.8
9289,177965582.3
9290,171637719.6
9291,169256374
9292,171297771.5
9293,175924578.1
9294,181013538.1
9295,185725187.4
9296,190360395.4
9297,194599589.9
9298,196845301.3
9299,195129802.5
9300,189173677.6
9301,180755683.7
9302,172784891.5
9303,167903321
9304,167297795.2
9305,170526103.4
9306,175669606
9307,181042778.8
9308,186225971.3
9309,190809552.5
9310,193639141.1
9311,192978233
9312,187784383.4
9313,179255214.1
9314,169875173.8
9315,162416249
9316,158701155.5
9317,159321662.8
9318,163839586.7
9319,170143558.4
9320,176657737
9321,182966455.2
9322,187870264.3
9323,189800441.5
9324,187137545.7
9325,180392145
9326,171567266.4
9327,163225356.3
9328,157607747.1
9329,156075714.7
9330,159135194.2
9331,165582732.7
9332,173551452.4
9333,181356197.5
9334,188269589.4
9335,193231436.2
9336,194629847.6
9337,191606872
9338,184934299.3
9339,176987079.6
9340,170137353.1
9341,166363456.5
9342,166001999.3
9343,168147205.6
9344,171904503.7
9345,176034396.5
9346,180734585.3
9347,185492458.7
9348,187463840
9349,185307897.5
9350,179063572.2
9351,170359757.2
9352,161577938.2
9353,155079613.7
9354,152361112.6
9355,153922101.6
9356,158749595.1
9357,164832890.8
9358,170541154.9
9359,175057687.3
9360,177989574.9
9361,178657246.3
9362,176247853
9363,170726278.6
9364,163719633
9365,157513632.3
9366,154141593.1
9367,154581901.2
9368,158164702.2
9369,162996034.7
9370,167696598.7
9371,171823620.5
9372,175269088.3
9373,177620283.3
9374,177997404.5
9375,175874354.4
9376,171655706.4
9377,167058595.1
9378,164219243.6
9379,164548347.4
9380,167884108.2
9381,172588369.4
9382,176558823.7
9383,179035134.7
9384,180973339.2
9385,182729286.1
9386,183823304.1
9387,183426922.3
9388,181010118
9389,177546878.7
9390,174995474.3
9391,174714749.4
9392,176651417.8
9393,179331792.6
9394,181014953.1
9395,181232775.6
9396,181014668.5
9397,181622218.8
9398,183161664.1
9399,184598563.7
9400,184862897.2
9401,183977022.5
9402,183097380.7
9403,183354501.4
9404,184701058.7
9405,185857901.5
9406,185286021.4
9407,182710608.3
9408,179235691.4
9409,176344888.8
9410,174763367
9411,174263498.2
9412,173589693.5
9413,172187019
9414,170282651
9415,169027898.3
9416,168540231.4
9417,168546641.1
9418,167321481.6
9419,164196206.4
9420,160309996.7
9421,157217496.3
9422,156144996.3
9423,157163803.2
9424,159497393.3
9425,162340277.9
9426,165814989.5
9427,169885663.1
9428,174150774.3
9429,177626399.2
9430,178758367.6
9431,176885801.1
9432,173405602.3
9433,170313852.9
9434,169162140.3
9435,170328298.9
9436,173533945.6
9437,177879121.8
9438,182445281.3
9439,187133238.9
9440,191663538.9
9441,195135120.4
9442,196040466.6
9443,193734625.5
9444,189250642.3
9445,184751876.3
9446,182060642.7
9447,181857048.9
9448,183942637.9
9449,187505785.4
9450,191989214.7
9451,196623113.8
9452,200704539.7
9453,203814246.5
9454,203907506.3
9455,200234211.2
9456,194736637.4
9457,189154483.1
9458,185232931.4
9459,184195896
9460,185972760
9461,189743293.5
9462,194815179.6
9463,200400212.6
9464,205661113.9
9465,209790514.5
9466,210716008.4
9467,207661276.5
9468,202265465.2
9469,196239654
9470,191373703
9471,188925607.3
9472,189105886.3
9473,191446884.1
9474,195231491.5
9475,199943140.7
9476,204797080.5
9477,208564134.6
9478,209432090.5
9479,206469735.4
9480,200518458.1
9481,193341800.7
9482,186923139
9483,182833414
9484,181736141.3
9485,183635922.7
9486,188152816.2
9487,194315745.9
9488,201035239.2
9489,207023278
9490,210410017.6
9491,209871267.2
9492,205561356.6
9493,199132391
9494,192602582.6
9495,187706829.7
9496,185545847.2
9497,186509241.3
9498,190290989.8
9499,196037687.4
9500,202650159.8
9501,208791550.4
9502,212828728.9
9503,213235785.7
9504,209443550
9505,202193661.6
9506,193427634
9507,185511671.2
9508,179910077.9
9509,177125157.5
9510,177381549.5
9511,180400890.7
9512,185209843.3
9513,190613308.4
9514,195510281.4
9515,198454534.7
9516,197982342
9517,193992103.5
9518,187723231.5
9519,180831716.3
9520,175592051.9
9521,173390027.1
9522,174491793.5
9523,178528977.3
9524,184325284.8
9525,190796983.1
9526,196605666.1
9527,200476411.2
9528,201310158.5
9529,198511604.6
9530,192602965.2
9531,185146344.6
9532,178434611.5
9533,174231600.2
9534,173472689.6
9535,175862850.9
9536,180202357.5
9537,185748307.4
9538,191196173.3
9539,195574548.4
9540,198183818.7
9541,198494442.4
9542,196068596
9543,190974610.8
9544,185699141.5
9545,182576403.2
9546,182469665.9
9547,184881467.3
9548,188579975.5
9549,192954686.9
9550,196568904.2
9551,199313215.2
9552,201968421.7
9553,203558138.3
9554,203044717.8
9555,200823666.2
9556,197469774.4
9557,194793869.3
9558,194847897.1
9559,197092093.8
9560,199945193.8
9561,202251370.8
9562,203589483.3
9563,204964803.7
9564,207617769.3
9565,210961353.7
9566,213481802.7
9567,214328134.1
9568,213238972.6
9569,211756619.2
9570,211945233.2
9571,213358869.3
9572,214525003.6
9573,214334409
9574,212380265
9575,209994526.9
9576,208707585.6
9577,208728809.5
9578,209624898.7
9579,210275828.9
9580,208911585.9
9581,205550415.1
9582,202953124.1
9583,201847034.5
9584,200935577.9
9585,199326492.5
9586,195564128.9
9587,190688382.9
9588,187143096.2
9589,186639074.6
9590,189206795.9
9591,193618673.6
9592,197495378
9593,200184822.7
9594,202913584.3
9595,206468123.5
9596,210062504.4
9597,212177725.1
9598,210504733.1
9599,205988523.7
9600,201818870
9601,200654308.5
9602,203451049.6
9603,209196349
9604,214643126
9605,218191352.9
9606,220946433.5
9607,223797872.5
9608,226416142.2
9609,227355398.6
9610,224337307.8
9611,217777457.3
9612,210430192.4
9613,205600088.9
9614,205214078.3
9615,208894606.6
9616,214285356.6
9617,219266686.5
9618,223373942.2
9619,227151686.3
9620,230494779.6
9621,231814206.7
9622,229259783.3
9623,222700219.9
9624,214423626.4
9625,207349689.4
9626,203993310.8
9627,205260558.2
9628,209885320
9629,215714739.9
9630,221688229.6
9631,227048136.2
9632,231522300.3
9633,234693579.6
9634,234349174.4
9635,229412693
9636,221395822.8
9637,212878369.6
9638,206841690.5
9639,205437085.8
9640,208437731.9
9641,214213650.7
9642,221268513.5
9643,227923805.8
9644,233528159.5
9645,237846161.2
9646,238978121.8
9647,235672858.8
9648,228618046.9
9649,219710823.6
9650,211831521.2
9651,207431905.6
9652,207586212.1
9653,211814738.3
9654,218843415.3
9655,226043385.4
9656,232300624.8
9657,237823856
9658,240749684.5
9659,239614360.2
9660,234291978
9661,225920738.9
9662,216981467
9663,210301949.4
9664,207652292
9665,209641439.6
9666,215722675.6
9667,223048868.4
9668,229868313
9669,236119495.7
9670,240305631.2
9671,241408718.3
9672,239179460.4
9673,233091099.8
9674,224670432.8
9675,216967431
9676,212391355.4
9677,212420675.1
9678,216925280.7
9679,223221876.8
9680,229372648.7
9681,235212166.4
9682,239725557.4
9683,242282738
9684,242193582.6
9685,238315367.6
9686,231332740.6
9687,223944061
9688,217979205.2
9689,215388370.3
9690,217489469
9691,222321233.9
9692,227670601.6
9693,232697634.9
9694,236848563.5
9695,240277176.7
9696,242781658.7
9697,242538702.3
9698,239178216.4
9699,234623735
9700,230085996.9
9701,227749608.8
9702,229299742.6
9703,233447854
9704,238214172.1
9705,242479548.8
9706,246059291.2
9707,249681049.8
9708,253607163.4
9709,256449543.6
9710,256663970.1
9711,253650212.5
9712,247890703.5
9713,243099716.6
9714,241215525.3
9715,242144994
9716,244513234.9
9717,245774932.1
9718,245576722.5
9719,245143084.4
9720,245650098.6
9721,246835054.2
9722,247414275.6
9723,246804814.9
9724,244538095
9725,242012233.9
9726,240730372
9727,240906232.1
9728,241224952.5
9729,240266383.5
9730,237921732
9731,235261231.9
9732,234184782.9
9733,235491597.2
9734,237665931.4
9735,238122458.2
9736,237314377.9
9737,236146003.4
9738,235684001.1
9739,236050870.7
9740,236121759.7
9741,234631396.1
9742,231036034.3
9743,226664108.6
9744,223790908.8
9745,223409645.6
9746,225125612.2
9747,227440996.1
9748,229420587.1
9749,230979278.1
9750,232624202.7
9751,234457449.1
9752,235517661.4
9753,234626658.8
9754,231323455.7
9755,226734093.8
9756,222938054.2
9757,221676659.8
9758,223257719.1
9759,226556495.8
9760,230234763.7
9761,233635968.8
9762,236708034
9763,239321990.2
9764,240624271.1
9765,239539316.7
9766,235557187.5
9767,229835771.2
9768,224513888.1
9769,221566652.1
9770,221697213.7
9771,224242804.9
9772,227980680.5
9773,231975089.2
9774,235733863.4
9775,238808087.9
9776,240348114.5
9777,239563041.7
9778,235801468.1
9779,230038754.5
9780,224476629.5
9781,220961249.7
9782,220379805.7
9783,222392945.2
9784,226190970.1
9785,230864956.4
9786,235648107.2
9787,239740499.9
9788,242084699
9789,241793424.8
9790,238146444.6
9791,232115273.8
9792,225671419.5
9793,220980047.4
9794,219265483.6
9795,220582661.7
9796,224170119.1
9797,229175491.8
9798,235027800.8
9799,240358445.9
9800,243871795
9801,244564266.9
9802,241677632.7
9803,236010680.9
9804,229302144.3
9805,223751927.5
9806,220866035.2
9807,221123649.5
9808,223964834.3
9809,228721518.7
9810,234954726
9811,240853930.2
9812,245182951.2
9813,247280188.2
9814,245602161.8
9815,240371539.2
9816,233517378.5
9817,226850825.6
9818,222213347.3
9819,220831332
9820,222589365.9
9821,226876104.2
9822,232898656.6
9823,239558282.9
9824,245416503.6
9825,248767545.5
9826,248518101.6
9827,244542548.1
9828,238050921.5
9829,230496744.3
9830,224167673.5
9831,221038343.8
9832,221181029.3
9833,224392591.3
9834,230141698.2
9835,237084263.9
9836,243802636.6
9837,248877481.9
9838,251017115.6
9839,249417921.6
9840,243984922.5
9841,236670914
9842,229718654.3
9843,225011306.3
9844,223351655
9845,224944056.3
9846,229328664.3
9847,235095535.3
9848,240867788.8
9849,245543995.6
9850,248086907.2
9851,247613227.6
9852,243710123.4
9853,237347722.4
9854,230294039.6
9855,224325248
9856,221196000.8
9857,221639823.7
9858,225251051
9859,230517973.1
9860,236119182.2
9861,241299122.8
9862,245558620.5
9863,248119033.9
9864,247925897.5
9865,244387921.3
9866,238948871.8
9867,234200978.5
9868,231433364.2
9869,231683450.6
9870,235087986.4
9871,239503313.2
9872,243634920.9
9873,247612166.6
9874,251474372.6
9875,254988034.5
9876,257069115.7
9877,256271862.3
9878,252855168.4
9879,248894415.2
9880,246044700
9881,245499314.3
9882,246862657.5
9883,248181953
9884,248785674.4
9885,249040846.2
9886,249698222.6
9887,251619303.9
9888,254204954.8
9889,255546988.1
9890,254445830.3
9891,251568404.2
9892,248697908.8
9893,247608979
9894,248646928
9895,249995902.4
9896,249856880.3
9897,248198676.3
9898,246414491.3
9899,246441724.1
9900,249033476.2
9901,252636613.3
9902,254898260
9903,254761597.2
9904,253601114.1
9905,253195049.5
9906,254093822.4
9907,254981590.4
9908,253780396.4
9909,249939806.5
9910,245181678.8
9911,242311157
9912,242955654.9
9913,246336915.1
9914,249976061
9915,251873426.1
9916,252314723.8
9917,252751780.7
9918,254088053.4
9919,255094620.4
9920,253724965.7
9921,249503553.3
9922,243138488.9
9923,237487051.8
9924,235266216.5
9925,237108247
9926,241551391.5
9927,246380392.8
9928,250099739.9
9929,253208930.7
9930,256676916.2
9931,259448337
9932,259652312.7
9933,256355095.7
9934,249875363.9
9935,242964688.7
9936,238791981.9
9937,239197781.6
9938,243484409.5
9939,249132619.1
9940,253925961.3
9941,257552801.3
9942,260823487.8
9943,263435690.1
9944,263801311.1
9945,260356174.8
9946,253028903.4
9947,244294407.2
9948,237564548.1
9949,235422777.5
9950,238165355.9
9951,243719438.6
9952,249791834.5
9953,255075822.8
9954,259477587.8
9955,263041811.6
9956,264704937.3
9957,262818595.4
9958,256650016.6
9959,247663193.4
9960,238714919.8
9961,233185518.4
9962,232761487.2
9963,236901017.8
9964,243277970.7
9965,249863252.9
9966,255813458.2
9967,260640142.8
9968,263643075.5
9969,263665731.8
9970,259511343.6
9971,251766497.5
9972,242800722
9973,235794930.1
9974,232996743.3
9975,234866465.7
9976,240476415.7
9977,247701332.9
9978,254850411.2
9979,260851122.3
9980,265173667.7
9981,267127004.9
9982,265463625.4
9983,259837135.2
9984,251379881.6
9985,242758437.4
9986,236999087.9
9987,236260699.1
9988,240176298.7
9989,246959015.5
9990,254588760.5
9991,261283524.7
9992,266481339.1
9993,270118549.7
9994,270472931
9995,266852133
9996,260106682.5
9997,252058787.3
9998,245203426.6
9999,241621171.8
10000,242879971.8
10001,248313249.3
10002,255950134.4
10003,262943181
10004,268578191.3
10005,273400704.9
10006,276201190.1
10007,276034907.5
10008,272453620.9
10009,265930774.8
10010,259079975
10011,255375577.2
10012,255541442.2
10013,259722132.9
10014,267106601.6
10015,274142517.6
10016,279591629.3
10017,283998945.7
10018,287504190.4
10019,289657082.7
10020,289362590.9
10021,285746002.2
10022,280291382.6
10023,275845533.5
10024,274050413.8
10025,275705510.4
10026,279753603.3
10027,284057703
10028,286981105.7
10029,288537055.4
10030,289899955.9
10031,291377175.5
10032,291467085.2
10033,289016448.7
10034,284046508.3
10035,278193395.8
10036,273899984.7
10037,272709427.6
10038,274267618.3
10039,276242726.9
10040,276864297.6
10041,276327848.1
10042,275703045
10043,276059560
10044,276831980.3
10045,276700948.9
10046,274484013.1
10047,270563404.9
10048,267307559.3
10049,266204088.9
10050,266849793.8
10051,267618374.2
10052,266919917.5
10053,264779147
10054,262556432.7
10055,261978606.9
10056,263504093
10057,265921347.2
10058,267429333.8
10059,267287089.3
10060,266632539.3
10061,266820965.2
10062,268023558.5
10063,268655294
10064,267256998.9
10065,263911510.1
10066,260091502.9
10067,257938786.7
10068,258636030.4
10069,261518517.9
10070,264763522.5
10071,266994200.1
10072,268491384.2
10073,269993935.5
10074,271572121.4
10075,271993616.4
10076,269969421.4
10077,265649808.4
10078,260413481
10079,256475229
10080,255390850.7
10081,257232424.4
10082,260793939.6
10083,264641402.3
10084,267859921.7
