Datetime,salt_vavg,CopanoEast,MARABWQ,avg,sigma,sigma1
8/19/2011 20:00,38.58350986,32.2,39.3,35.75,1.079259017,0.981768699
8/19/2011 22:00,38.59477599,32.5,39.3,35.9,1.075063398,0.982055369
8/20/2011 0:00,38.60302681,32.2,39.3,35.75,1.079804946,0.982265313
8/20/2011 2:00,38.6095354,33.2,39.1,36.15,1.068036941,0.987456148
8/20/2011 4:00,38.61623782,33.1,38.8,35.95,1.074165169,0.995263861
8/20/2011 6:00,38.62455419,33.5,38.7,36.1,1.069932249,0.998050496
8/20/2011 8:00,38.63337691,33.7,38.5,36.1,1.070176646,1.003464335
8/20/2011 10:00,38.64402943,34.1,38.6,36.35,1.063109475,1.001140659
8/20/2011 12:00,38.65905678,33.8,38.9,36.35,1.063522883,0.993806087
8/20/2011 14:00,38.6752539,33.5,39.1,36.3,1.065433992,0.989136928
8/20/2011 16:00,38.69037673,33.1,39.1,36.1,1.071755588,0.989523702
8/20/2011 18:00,38.7032919,32.8,39.1,35.95,1.076586701,0.989854013
8/20/2011 20:00,38.71339945,32.6,39.2,35.9,1.078367673,0.987586721
8/20/2011 22:00,38.7215615,32.7,39.1,35.9,1.078595028,0.990321266
8/21/2011 0:00,38.72760965,32.7,39,35.85,1.080268052,0.993015632
8/21/2011 2:00,38.73231073,33.7,38.8,36.25,1.068477537,0.998255431
8/21/2011 4:00,38.73805796,34.3,38.6,36.45,1.062772509,1.003576631
8/21/2011 6:00,38.74544334,34.1,38.1,36.1,1.073280979,1.01694077
8/21/2011 8:00,38.75575949,34,37.9,35.95,1.078046161,1.022579406
8/21/2011 10:00,38.77048092,34.3,38.2,36.25,1.069530508,1.014934056
8/21/2011 12:00,38.78721148,34,38.7,36.35,1.067048459,1.002253527
8/21/2011 14:00,38.80412916,33.2,39,36.1,1.074906625,0.994977671
8/21/2011 16:00,38.81785376,32.7,39.4,36.05,1.07677819,0.985224715
8/21/2011 18:00,38.82801946,32.8,39.2,36,1.078556096,0.9905107
8/21/2011 20:00,38.83526858,32.7,39.3,36,1.078757461,0.988174773
8/21/2011 22:00,38.84005917,33,39.3,36.15,1.074413808,0.988296671
8/22/2011 0:00,38.84216847,32.8,39.2,36,1.078949124,0.990871645
8/22/2011 2:00,38.84172267,32.8,39,35.9,1.081942136,0.995941607
8/22/2011 4:00,38.8411775,33,38.8,35.9,1.08192695,1.001061276
8/22/2011 6:00,38.84310292,34.1,38.7,36.4,1.067118212,1.00369775
8/22/2011 8:00,38.84551105,34.2,38.5,36.35,1.068652298,1.008974313
8/22/2011 10:00,38.84758849,33.9,38.7,36.3,1.070181501,1.003813656
8/22/2011 12:00,38.85412623,33.7,38.9,36.3,1.070361604,0.998820726
8/22/2011 14:00,38.86350459,33,39.1,36.05,1.07804451,0.993951524
8/22/2011 16:00,38.87400849,33,39.2,36.1,1.076842341,0.99168389
8/22/2011 18:00,38.88053082,32.9,39.4,36.15,1.075533356,0.986815503
8/22/2011 20:00,38.88045412,32.8,39.5,36.15,1.075531234,0.984315294
8/22/2011 22:00,38.87871832,32.9,39.5,36.2,1.073997744,0.98427135
8/23/2011 0:00,38.87695386,32.9,39.5,36.2,1.073949002,0.98422668
8/23/2011 2:00,38.87624091,32.8,39.3,36.05,1.078397806,0.989217326
8/23/2011 4:00,38.87815879,32.9,39,35.95,1.08145087,0.996875866
8/23/2011 6:00,38.88388313,33.2,38.9,36.05,1.078609796,0.999585685
8/23/2011 8:00,38.89614911,33.4,38.8,36.1,1.077455654,1.00247807
8/23/2011 10:00,38.91692446,34.9,38.7,36.8,1.057525121,1.005605283
8/23/2011 12:00,38.94388195,35.2,38.8,37,1.05253735,1.003708298
8/23/2011 14:00,38.97003753,34.6,39.1,36.85,1.057531548,0.996676152
8/23/2011 16:00,38.98785046,34.3,39.3,36.8,1.059452458,0.992057264
8/23/2011 18:00,39.00032665,34,39.2,36.6,1.065582695,0.994906292
8/23/2011 20:00,39.00719977,33.8,39.3,36.55,1.067228448,0.992549613
8/23/2011 22:00,39.00996485,33.7,39.3,36.5,1.06876616,0.992619971
8/24/2011 0:00,39.01020758,33.6,39.3,36.45,1.070238891,0.992626147
8/24/2011 2:00,39.00895869,33.5,39.2,36.35,1.073148795,0.995126497
8/24/2011 4:00,39.00733899,33.6,39.1,36.35,1.073104236,0.997630153
8/24/2011 6:00,39.0089393,34,38.9,36.45,1.070204096,1.002800496
8/24/2011 8:00,39.01804572,35,38.6,36.8,1.060272982,1.0108302
8/24/2011 10:00,39.03342478,35.4,38.6,37,1.054957427,1.011228621
8/24/2011 12:00,39.05357827,35.7,38.9,37.3,1.047012822,1.003948028
8/24/2011 14:00,39.07596514,35.1,39.1,37.1,1.053260516,0.999385298
8/24/2011 16:00,39.0952909,34.7,39.2,36.95,1.058059294,0.99732885
8/24/2011 18:00,39.10853594,34.4,39.1,36.75,1.064177849,1.000218311
8/24/2011 20:00,39.11638347,34,39.2,36.6,1.068753647,0.997866925
8/24/2011 22:00,39.11755069,33.7,39.3,36.5,1.071713718,0.995357524
8/25/2011 0:00,39.11347748,33.7,39.3,36.5,1.071602123,0.99525388
8/25/2011 2:00,39.10233317,33.8,39.3,36.55,1.069831277,0.99497031
8/25/2011 4:00,39.08292,33.8,39.2,36.5,1.070764931,0.997013265
8/25/2011 6:00,39.06222705,34.6,39.1,36.85,1.060033299,0.99903394
8/25/2011 8:00,39.04752479,35.3,39,37.15,1.051077383,1.001218584
8/25/2011 10:00,39.03898737,35.7,38.8,37.25,1.048026507,1.006159468
8/25/2011 12:00,39.0337228,35.7,38.7,37.2,1.049293624,1.008623328
8/25/2011 14:00,39.03230722,35.6,38.7,37.15,1.050667758,1.00858675
8/25/2011 16:00,39.03677432,35.5,38.9,37.2,1.049375654,1.003516049
8/25/2011 18:00,39.03842396,35.2,39.1,37.15,1.050832408,0.998425165
8/25/2011 20:00,39.03432586,34.5,39.2,36.85,1.059276143,0.995773619
8/25/2011 22:00,39.01865749,34.3,39.3,36.8,1.060289606,0.992841158
8/26/2011 0:00,38.99237682,34.2,39.3,36.75,1.061017056,0.992172438
8/26/2011 2:00,38.96309088,34.7,39.3,37,1.05305651,0.991427249
8/26/2011 4:00,38.93211675,34.2,39.2,36.7,1.06082062,0.993166244
